OBJ,RA,DEC,PETROR50_R,PETROR90_R,PETROMAG_U,PETROMAG_G,PETROMAG_R,PETROMAG_I,PETROMAG_Z,PETROMAGERR_U,PETROMAGERR_G,PETROMAGERR_R,PETROMAGERR_I,PETROMAGERR_Z,PSFMAG_R,FIBERMAG_R,DEVMAG_R,DEVMAGERR_R,EXPMAG_R,EXPMAGERR_R,FRACDEV_R,MU50_R,EXTINCTION_U,EXTINCTION_G,EXTINCTION_R,EXTINCTION_I,EXTINCTION_Z,CMODELMAG_R,CMODELMAGERR_R,REDSHIFT,REDSHIFTERR,PETROMAG_MU,PETROMAG_MG,PETROMAG_MR,PETROMAG_MI,PETROMAG_MZ,PETROMAGERR_MU,PETROMAGERR_MG,PETROMAGERR_MR,PETROMAGERR_MI,PETROMAGERR_MZ,PETROR50_R_KPC,color_new,Morphology,Uncertain,Elliptical,Spiral
129,202.68116760253903,-1.0804622173309326,4.2335944,9.137048,17.646408,16.293013,15.667785,15.330331,15.130791,0.036781665,0.0060325167,0.004451283,0.0052030217,0.015394289,18.39529,18.099583,15.314515,0.004134216,15.645301,0.003841278,0.0,20.79677963256836,0.20455159,0.15050712,0.10916032,0.08277296,0.05868706,15.64530086517334,0.0038412779103964,0.0373213,0.000187847,-18.769014,-19.996778,-20.559484,-20.835817,-20.992815,0.041867655,0.011678668,0.010945955,0.011272597,0.018357145,3.1358807,0.6252279999999981,0,1,0,0
131,202.6860809326172,-1.1580774784088137,1.7456253,5.0270767,19.331398,17.513027,16.559813,16.159288,15.847065,0.07480898,0.013116932,0.011343502,0.010953587,0.014457466,17.658482,17.64774,16.43795,0.0038333961,16.693594,0.003918024,0.9256739,19.765016555786133,0.21293944,0.15667881,0.11363655,0.08616715,0.061093584,16.455013275146484,0.0036122538149356,0.110811,0.000140485,-19.863573,-21.516933,-22.22774,-22.525227,-22.776125,0.07744191,0.01649407,0.015122009,0.014831762,0.017578974,3.5236597,0.9532140000000027,1,0,1,0
174,202.7357788085937,-1.1525349617004397,5.1754236,11.463974,18.533236,16.977383,16.186754,15.8191185,15.638308,0.096884966,0.012805712,0.008166769,0.009427883,0.02800278,18.676363,18.536283,15.745906,0.0043870914,16.258568,0.0044228393,0.4908038,21.751934051513672,0.21192068,0.15592922,0.11309288,0.0857549,0.060801294,15.97689437866211,0.0031802381854504,0.0867453,0.000170278,-19.97976,-21.362343,-22.003263,-22.257902,-22.40158,0.098929435,0.01624766,0.012911087,0.013743545,0.029734842,8.407279,0.7906289999999991,0,1,0,0
151,203.2296905517578,-1.1594609022140503,8.310134,16.939264,15.856829,14.561763,14.079389,13.835713,13.814706,0.016699255,0.003938901,0.0025291287,0.003158638,0.009422431,17.92581,17.531572,13.603143,0.0022689952,14.061729,0.0021515093,0.04301438,20.67287826538086,0.17938957,0.13199314,0.095732436,0.07259101,0.05146793,14.037457466125488,0.002018702449277,0.0127434,8.06549e-05,-18.106329,-19.291336,-19.69682,-19.940496,-19.906612,0.026055042,0.0107477885,0.010314868,0.010486992,0.013739806,2.1649163,0.4823739999999983,2,0,0,1
68,203.4455718994141,-1.1344220638275146,2.1322641,6.6802864,19.804897,17.85401,16.773607,16.348316,16.026854,0.14593066,0.015409284,0.010696684,0.010494562,0.020067556,18.075996,18.029684,16.704962,0.004471697,17.029846,0.004657406,1.0,20.41326141357422,0.17013526,0.12518391,0.09079381,0.068846196,0.048812814,16.7049617767334,0.0044716969132423,0.142111,0.000155798,-20.082565,-21.875296,-22.615875,-22.93793,-23.181856,0.14732373,0.018369736,0.014643061,0.0144960685,0.022421243,5.3281455,1.0804030000000004,1,0,1,0
216,203.447982788086,-1.1189087629318235,2.353544,5.898832,18.943155,17.45925,16.706598,16.312193,16.050941,0.07412489,0.010600179,0.007051489,0.007882477,0.020937152,18.368845,18.158857,16.4763,0.004810961,16.809729,0.004812846,0.51449794,20.560659408569336,0.16970557,0.12486774,0.090564504,0.06867232,0.048689533,16.625478744506836,0.0034573080483824,0.141502,0.000184051,-20.760353,-22.101725,-22.653597,-22.875986,-23.147463,0.076778576,0.014572717,0.012236158,0.012733167,0.02320281,5.859874,0.7526520000000012,0,1,0,0
253,203.49766540527344,-1.0905306339263916,2.9744585,7.824049,18.579708,17.352308,16.834072,16.52671,16.441195,0.06254075,0.011841242,0.00955511,0.011332428,0.034621377,18.997387,18.663511,16.43885,0.0053548813,16.922003,0.005265023,0.21217546,21.19656181335449,0.16580154,0.1219952,0.08848109,0.06709254,0.047569443,16.800003051757812,0.0040315152145922,0.0766279,0.000179677,-19.477076,-20.564907,-21.008675,-21.151552,-21.267252,0.06566209,0.01549888,0.013831134,0.0151137095,0.03603712,4.318755,0.5182360000000017,0,1,0,0
30,203.56332397460932,-1.0805076360702517,1.4005004,4.0034113,19.53414,17.666191,16.793383,16.372688,16.123203,0.077347174,0.010905004,0.008558782,0.010653079,0.01456828,17.644197,17.686909,16.71797,0.0041381917,16.92106,0.004243246,1.0,19.520248413085938,0.16099136,0.11845591,0.085914105,0.065146066,0.04618937,16.71796989440918,0.0041381916962563,0.0867223,0.000149774,-18.955423,-20.673895,-21.37422,-21.71502,-21.915314,0.07990034,0.01479593,0.013162555,0.014611239,0.017670264,2.274517,0.8728080000000027,1,0,1,0
128,204.22341918945312,-1.0955498218536377,2.106281,6.2130995,17.8969,16.67345,16.235523,15.952374,15.787299,0.026961332,0.005570689,0.0054012476,0.0061989916,0.01564185,17.30599,17.445156,16.163692,0.003469686,16.419447,0.0036227214,1.0,19.84855461120605,0.14615682,0.10754079,0.07799756,0.059143186,0.041933253,16.163692474365234,0.0034696860238909,0.0468873,8.27198e-05,-18.991104,-20.06269,-20.491446,-20.678001,-20.825504,0.033569667,0.011446947,0.011365453,0.011765523,0.01856528,1.9378437,0.4379269999999984,0,1,0,0
106,204.4127960205078,-1.1018469333648682,1.840248,4.287472,18.259686,17.332438,17.05488,16.781475,16.70439,0.028984938,0.0072154505,0.0070919422,0.008462167,0.026696783,18.166826,18.203764,16.901335,0.0076306164,17.04562,0.007499251,0.37865263,20.374711990356445,0.13918862,0.10241366,0.07427893,0.05632346,0.039934035,16.988706588745117,0.0054182498715817,0.0711561,6.97992e-05,-19.531797,-20.348217,-20.642662,-20.719286,-20.835754,0.035215724,0.012331377,0.012259517,0.013099942,0.0285088,2.4970317,0.2775579999999991,2,0,0,1
192,204.3476104736328,-1.0866799354553225,1.6197379,4.700986,19.52857,17.75091,16.890743,16.483198,16.184978,0.085330114,0.009936088,0.0064339736,0.0068599144,0.016260589,17.686977,17.8636,16.821663,0.0051857047,17.05748,0.0053389473,1.0,19.93341636657715,0.1414053,0.10404468,0.07546188,0.057220455,0.040570017,16.82166290283203,0.005185704678297,0.0709336,0.000161677,-18.425014,-20.0595,-20.792852,-21.140734,-21.395721,0.08765315,0.01409703,0.011891009,0.012126769,0.019089567,2.191519,0.8601670000000006,1,0,1,0
39,204.61906764,-1.11285194,3.019481,5.6101227,17.529638,16.462664,16.158602,15.833784,15.767717,0.034825582,0.009089903,0.0066237967,0.0065937685,0.018144196,18.388744,18.108427,15.779569,0.003920701,16.135292,0.0036503407,0.0,20.553712844011,0.1457853,0.10726744,0.07779929,0.058992848,0.041826665,16.135292031605367,0.0036503406925787,0.0706572,8.76397e-05,-20.28515,-21.219007,-21.537792,-21.63289,-21.76429,0.04016004,0.013513933,0.011994779,0.011978223,0.020717496,4.070779,0.30406200000000183,2,0,0,1
179,204.8052215576172,-1.1209179162979126,7.099407,15.863388,16.490665,15.354777,14.87499,14.682889,14.586598,0.02346625,0.005973155,0.003617097,0.007954421,0.017175766,18.798073,18.307198,14.491012,0.0035911975,14.843393,0.0032320342,0.0,21.12655067443848,0.14317887,0.10534965,0.07640835,0.05793814,0.04107886,14.843393325805664,0.0032320341560989,0.0148531,8.20938e-05,-17.742662,-18.815182,-19.262474,-19.41367,-19.475676,0.030832864,0.011648115,0.0106340675,0.012777826,0.019874789,2.1501815,0.47978699999999996,2,0,0,1
218,204.8502960205078,-1.106154441833496,2.7080028,6.278522,18.344393,16.976788,16.316721,15.949291,15.724867,0.047155138,0.016994815,0.027406558,0.07116976,0.08934943,18.107708,17.929188,16.052086,0.003791866,16.401962,0.0037878053,0.48156354,20.47541618347168,0.13876294,0.10210045,0.07405176,0.056151208,0.039811905,16.219406127929688,0.0027005628217011,0.0708565,0.000156757,-19.51933,-20.77344,-21.364746,-21.637455,-21.842947,0.051221784,0.019718623,0.02917396,0.0718689,0.08990763,3.6602979,0.660066999999998,0,1,0,0
93,204.93338012695312,-1.0717061758041382,1.8767357,5.2330904,20.05498,17.85218,16.957289,16.534658,16.29213,0.17710519,0.013298603,0.0077471295,0.008576911,0.02197744,18.133734,18.10425,16.865238,0.004728686,17.200975,0.0048908526,1.0,20.319753646850582,0.13101062,0.096396364,0.06991468,0.05301419,0.03758772,16.865238189697266,0.0047286860644817,0.0870105,0.000159918,-18.415257,-20.484436,-21.204605,-21.559397,-21.74906,0.17829087,0.016638923,0.012649828,0.013174352,0.024145778,3.057068,0.8948910000000012,1,0,1,0
175,204.87969970703125,-1.058137059211731,2.2806208,7.3262205,19.275673,17.475996,16.606905,16.197706,15.916122,0.09737127,0.031954918,0.030700766,0.029595183,0.0285086,17.933502,17.911465,16.535269,0.004206883,16.91284,0.0043987674,1.0,20.39262008666992,0.13646747,0.10041147,0.07282677,0.055222336,0.039153326,16.535268783569336,0.004206882789731,0.0856052,0.000156832,-19.157372,-20.810463,-21.517855,-21.845411,-22.093992,0.09941171,0.03348312,0.032288354,0.03123901,0.030211743,3.6609173,0.8690909999999974,1,0,1,0
196,205.3630828857422,-1.165575623512268,2.5470808,8.7351265,18.595846,16.869213,15.941723,15.522547,15.184361,0.06274767,0.007898483,0.008240795,0.005890782,0.011683927,17.381783,17.318768,15.923544,0.0032356323,16.283363,0.003468989,1.0,19.96738624572754,0.14032096,0.10324683,0.074883215,0.056781672,0.040258914,15.923543930053713,0.0032356323208659,0.0888626,0.000175401,-19.926052,-21.52335,-22.281027,-22.627237,-22.92744,0.065859325,0.01274308,0.012958038,0.011606091,0.01537903,4.228264,0.9274899999999988,1,0,1,0
301,205.45123291015625,-1.1121504306793213,2.125916,5.823477,18.60825,17.399153,16.695742,16.319195,16.112251,0.046108197,0.00887797,0.006589964,0.00745365,0.018503483,18.325855,18.046455,16.451118,0.004297493,16.791092,0.0042968374,0.49512997,20.32892227172852,0.14663756,0.10789452,0.0782541,0.05933772,0.042071182,16.609495162963867,0.00307073793374,0.087551,0.000187003,-19.732908,-20.882929,-21.478888,-21.74791,-21.935703,0.050259966,0.013372305,0.01197613,0.012472249,0.021032935,3.4822989,0.7034109999999991,0,1,0,0
197,205.5457305908203,-1.1481815576553345,3.1095762,7.195531,18.29476,17.01616,16.410105,16.027197,15.844021,0.05116809,0.008888323,0.0067777447,0.0076404647,0.021165209,18.51991,18.229925,16.048334,0.0041254046,16.416903,0.0040322975,0.20327958,20.869060516357425,0.14914489,0.10973939,0.07959216,0.060352325,0.04279055,16.33116912841797,0.0031618406064808,0.0877922,0.000183822,-20.089775,-21.251423,-21.781736,-22.004837,-22.213621,0.054938525,0.013379177,0.012080475,0.012584783,0.023408769,5.106165,0.6060549999999978,0,1,0,0
227,205.5937347412109,-1.0506433248519895,2.7477236,7.9540963,18.988356,17.364727,16.510416,16.093214,15.827635,0.094597034,0.012243641,0.009706951,0.012750576,0.02067761,17.956898,17.933983,16.43257,0.005612077,16.74858,0.0058751665,1.0,20.70073127746582,0.15030701,0.11059448,0.08021234,0.060822587,0.043123975,16.43256950378418,0.005612077191472,0.0886501,0.000149036,-19.52921,-21.007774,-21.705423,-22.024204,-22.26757,0.09669243,0.015808448,0.013936463,0.01620424,0.022968838,4.551549,0.8543109999999992,1,0,1,0
208,205.6776428222656,-1.0750889778137207,5.01369,12.029037,18.367239,16.770338,16.06643,15.693066,15.556306,0.09323806,0.011634738,0.008124596,0.008732962,0.029604128,18.595669,18.334965,15.728402,0.0040134583,16.09128,0.0040141414,0.43756336,21.56266593933105,0.14895484,0.10959955,0.079490736,0.06027542,0.042736024,15.917434692382812,0.0028406148776412,0.0883266,0.000151674,-20.13927,-21.55085,-22.134768,-22.340832,-22.503126,0.09536034,0.015341684,0.012884452,0.013276471,0.031247549,8.277866,0.7039079999999984,0,1,0,0
243,205.73553466796875,-1.090493083000183,1.9785192,5.1877947,19.454763,17.716814,16.89611,16.508821,16.218817,0.10103788,0.011417583,0.0070701386,0.007889261,0.020691684,18.2457,18.118673,16.729666,0.0048963646,17.04492,0.004994986,0.84281206,20.373262405395508,0.14896789,0.10960916,0.0794977,0.0602807,0.042739768,16.773550033569336,0.0043402211740612,0.0686546,0.000159896,-18.409737,-20.016098,-20.71047,-21.012379,-21.281126,0.10300914,0.015177671,0.012246917,0.012737369,0.0229816,2.597861,0.8207039999999992,1,0,1,0
152,206.03488159179688,-1.0738335847854614,2.9672315,7.7935963,17.930779,16.558607,15.865481,15.471393,15.238402,0.039351687,0.0062551345,0.009146092,0.005202705,0.01294935,17.714474,17.51606,15.657524,0.0031333938,16.006487,0.0032168545,0.77199024,20.22268867492676,0.15411727,0.11339802,0.08224571,0.06236443,0.044217158,15.72779655456543,0.002642334671691,0.0887067,0.00014405,-20.501348,-21.75899,-22.346928,-22.607328,-22.851984,0.04414267,0.0117951995,0.013551791,0.011272452,0.01636112,4.9179764,0.6931259999999977,1,0,1,0
180,206.2362670898437,-1.1438106298446655,3.143319,9.82044,18.023666,16.364227,15.458935,15.010302,14.742717,0.047341254,0.007492092,0.005787481,0.006292991,0.009611925,17.243464,17.076601,15.356265,0.002736691,15.711272,0.0029116876,1.0,19.941326141357425,0.1674116,0.12317986,0.08934031,0.067744054,0.048031375,15.3562650680542,0.0027366909198462,0.0764929,0.000175387,-20.13282,-21.658869,-22.421196,-22.785496,-23.021887,0.051392883,0.012495257,0.011554002,0.011815319,0.013870445,4.556607,0.9052919999999993,1,0,1,0
186,206.596908569336,-1.0598894357681274,2.027564,6.024068,19.196497,17.487423,16.655615,16.258133,16.021662,0.091806866,0.010643204,0.0064369044,0.0071920394,0.019602396,17.96587,17.87301,16.593214,0.005700855,16.88608,0.0060029104,1.0,20.185937881469727,0.16477467,0.12123964,0.0879331,0.066677004,0.047274828,16.59321403503418,0.0057008550502359,0.0761766,0.000143117,-18.959316,-20.512516,-21.204304,-21.503633,-21.716486,0.093966015,0.014604044,0.0118925935,0.01231769,0.022005886,2.928115,0.8318079999999988,1,0,1,0
76,208.2269287109375,-1.1146163940429688,26.147654,50.117542,32.80554,14.258671,13.345666,13.082398,13.245047,0.5439569,0.015318174,0.0061470973,0.009124709,0.027595274,18.836044,18.339647,13.893725,0.0025183256,13.474035,0.0023114532,0.3094774,22.428279876708984,0.23750064,0.17475072,0.1267438,0.09610598,0.068140335,13.58748722076416,0.0018668775446712,0.00461133,7.15432e-05,-16.000761,-17.417418,-18.268068,-18.500326,-18.289257,99999.0,0.018293345,0.011738263,0.013537368,0.029351307,2.4894714,0.9130050000000001,0,1,0,0
144,208.1698760986328,-1.0529117584228516,2.733194,7.2922597,19.016073,17.887669,17.097229,16.655464,16.39543,0.09708801,0.02262541,0.017157834,0.015334725,0.035192985,18.906906,18.68245,16.835384,0.0058083516,17.293571,0.0058868155,0.66652554,21.276031494140625,0.2390227,0.17587063,0.12755606,0.09672189,0.06857703,16.96778678894043,0.0046089477837085,0.150517,0.000135814,-20.744154,-21.862984,-22.450241,-22.723078,-22.993505,0.09913052,0.024736851,0.019859303,0.018307222,0.03658658,7.1661925,0.7904400000000003,1,0,1,0
73,208.37794494628903,-1.050549030303955,5.3525167,11.4304,16.436104,15.271672,14.712184,14.451064,14.247434,0.017415864,0.005551715,0.0039818436,0.004837226,0.008084456,17.708841,17.33758,14.481995,0.0024841446,14.74526,0.0023846081,0.1867787,20.35042381286621,0.2403562,0.17685181,0.12826769,0.0972615,0.068959616,14.69099235534668,0.0019285195739939,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.559488,0,1,0,0
292,208.60546875,-1.0537866353988647,3.3095474,10.834676,19.771397,18.2347,17.00425,16.53583,16.348001,0.23347707,0.030818157,0.017265188,0.016505161,0.03889991,18.708776,18.602398,17.03127,0.0059279785,17.544554,0.006237573,1.0,21.59854316711425,0.24279588,0.1786469,0.12956963,0.098248735,0.069659576,17.031269073486328,0.0059279785491526,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,1.2304500000000012,1,0,1,0
154,210.4243927001953,-1.103650689125061,2.1087227,6.4942927,18.949389,17.49056,16.681032,16.23495,15.896722,0.08265893,0.021374015,0.0245947,0.022934202,0.032100193,17.995281,17.939182,16.582176,0.004227797,16.900291,0.0043561095,1.0,20.29657936096192,0.23926237,0.17604698,0.12768395,0.09681888,0.06864579,16.582176208496094,0.0042277970351278,0.0784476,0.000191062,-19.262484,-20.605862,-21.305754,-21.655602,-21.958828,0.08504704,0.02359766,0.026549948,0.025019556,0.03362191,3.12783,0.8095280000000002,1,0,1,0
173,210.47108446,-1.10512838,5.1052732,12.499177,18.252232,17.261242,16.727243,16.417364,16.2152,0.12724462,0.025360903,0.082845986,0.023294125,0.055434506,19.569363,19.176394,16.129179,0.006940823,16.691236,0.00670423,0.0,22.262787999039016,0.23868139,0.1756195,0.1273739,0.096583776,0.0684791,16.69123647360956,0.0067042298161207,0.0294145,9.18413e-05,-17.61127,-18.490456,-18.970093,-19.233055,-19.39018,0.12880808,0.027261259,0.08344738,0.025349893,0.056329753,3.0087497,0.5339989999999979,0,1,0,0
58,210.9740582,-1.09625391,2.6805217,5.7734213,19.109558,17.899925,17.066477,16.623173,16.411604,0.088895686,0.01592802,0.009738308,0.010562104,0.029096695,18.938885,18.733202,16.646582,0.0056904578,17.067045,0.0055638235,0.14614356,21.203023098169453,0.24982895,0.18382177,0.13332288,0.1010947,0.0716774,16.99448179162021,0.0045889123480263,0.152021,0.000133239,-20.74842,-21.91116,-22.50919,-22.782167,-22.980007,0.09112191,0.018806996,0.013958326,0.014545043,0.030767508,7.086444,0.8334480000000006,0,1,0,0
253,211.84190368652344,-1.0963836908340454,4.584384,10.881508,18.290491,16.457188,15.570149,15.164662,14.892592,0.08085489,0.008714731,0.004080072,0.005799622,0.014863831,17.69392,17.683496,15.274211,0.0030153703,15.666658,0.0030780633,0.67005515,20.87200355529785,0.30623725,0.22532645,0.16342553,0.12392064,0.08786128,15.388708114624023,0.0023788507096469,0.0550869,0.000166547,-19.18585,-20.871584,-21.603231,-21.941305,-22.147814,0.08329249,0.013264485,0.010800324,0.011560088,0.017914627,4.9075108,0.8870389999999979,1,0,1,0
148,212.5027313232422,-1.0628433227539062,1.7133058,4.119148,19.63503,17.803537,17.048717,16.657036,16.438839,0.09421598,0.010040208,0.007359841,0.008083038,0.019825334,18.214794,18.139338,16.853827,0.004798438,17.062511,0.004726816,0.25151458,20.213340759277344,0.27544186,0.2026675,0.14699137,0.11145911,0.0790259,17.00613021850586,0.0036346407141536,0.0494675,0.000150017,-17.561768,-19.224903,-19.870089,-20.167376,-20.341663,0.096326485,0.014170609,0.012416415,0.012858292,0.02220483,1.6579567,0.7548199999999987,0,1,0,0
185,214.19900512695312,-1.0705620050430298,3.0534973,8.974675,18.625193,17.017527,16.133917,15.751717,15.453108,0.07519049,0.009771024,0.006003333,0.0065764296,0.016195491,17.497871,17.725964,16.00023,0.0035481306,16.383879,0.0036915636,1.0,20.553354263305664,0.20919496,0.15392366,0.11163828,0.084651925,0.06001927,16.00023078918457,0.0035481306258589,0.125132,0.000157434,-20.854965,-22.302748,-22.945883,-23.209164,-23.449303,0.077806495,0.013981167,0.01166362,0.011968687,0.019034052,6.8480344,0.8836100000000009,1,0,1,0
123,215.5194702148437,-1.0543360710144043,3.6548834,8.627667,19.28684,17.34094,16.560722,16.178354,15.940888,0.15056668,0.013704396,0.008656453,0.0098573025,0.027446197,18.203913,18.458174,16.299494,0.00467812,16.676556,0.00473563,0.6881488,21.37053871154785,0.23310095,0.17151347,0.12439587,0.094325624,0.06687804,16.403676986694336,0.0037249685265123,0.0830083,0.000155708,-19.157322,-20.908922,-21.542398,-21.812769,-22.010098,0.15189944,0.016964987,0.013226273,0.0140416,0.029211333,5.7060905,0.7802180000000014,1,0,1,0
29,215.82720947265625,-1.0517176389694214,2.4417899,12.820392,17.482206,15.247059,13.834205,14.039082,13.907253,0.03475847,0.0022513699,0.1298318,0.003809119,0.0045252405,14.560288,14.984997,14.183664,0.0022439798,14.26525,0.0023560487,1.0,17.76819610595703,0.21990937,0.16180722,0.1173561,0.088987574,0.0630933,14.183664321899414,0.0022439798340201,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,1.4128539999999994,1,0,1,0
208,216.322509765625,-1.051733136177063,3.877326,9.467238,18.759405,17.072575,16.154072,15.752554,15.535602,0.11159429,0.012939852,0.0068548806,0.008219855,0.022941891,17.620945,17.85899,16.102043,0.0037997596,16.52096,0.004028315,1.0,21.092182159423828,0.2605043,0.1916766,0.13901986,0.10541455,0.07474023,16.10204315185547,0.00379975955002,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.9185030000000012,1,0,1,0
248,216.3726806640625,-1.066174030303955,4.36545,10.294274,17.547333,16.09858,15.42711,15.055577,14.855406,0.039504644,0.007338769,0.004582494,0.005542188,0.013119977,17.43113,17.585201,15.144548,0.0028490466,15.470323,0.002856958,0.50735176,20.622703552246094,0.25498176,0.18761314,0.13607271,0.10317981,0.07315577,15.292887687683104,0.0020431845914572,0.055243,0.000155622,-19.861897,-21.158152,-21.73293,-22.001417,-22.16554,0.04427895,0.012403933,0.010999967,0.011433104,0.016496487,4.6855245,0.6714699999999976,0,1,0,0
138,171.2642059326172,-0.8164122700691223,2.4191122,6.349285,18.142326,16.486254,15.797043,15.45096,15.197403,0.039725453,0.007248895,0.0066324533,0.00654515,0.009478298,16.641453,17.097801,15.682618,0.0030296214,15.823852,0.0030764397,0.89000803,19.71077346801757,0.17272915,0.12709247,0.092178054,0.06989583,0.049557015,15.697283744812012,0.0027495964895933,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.6892109999999985,1,0,1,0
38,183.00135803222656,-0.7706566452980042,3.0196621,8.116907,19.57029,17.79183,16.95571,16.480597,16.219961,0.19096303,0.05077102,0.040626857,0.042778257,0.060814843,18.361565,18.534414,16.708961,0.005700382,17.086918,0.0057563134,0.6987669,21.350950241088867,0.11304113,0.08317459,0.06032515,0.045742735,0.03243217,16.80963706970215,0.0045720054768025,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.8361200000000011,1,0,1,0
73,183.01901245117188,-0.6538437604904175,3.265974,9.027359,18.654953,17.075094,16.177938,15.747767,15.39126,0.10774904,0.015136691,0.013728183,0.011125465,0.021217998,17.640654,17.864119,16.001833,0.003932591,16.266975,0.0039817235,0.7441986,20.743452072143555,0.11116412,0.0817935,0.05932347,0.04498319,0.031893644,16.06374168395996,0.0032114260829985,0.0722364,0.000205228,-19.274172,-20.761806,-21.543016,-21.917316,-22.240593,0.109592326,0.018141657,0.016984202,0.014959147,0.023456458,4.493206,0.897155999999999,1,0,1,0
75,183.2109375,-0.8370023965835571,2.7618077,8.069239,17.999773,16.247013,15.472547,15.108691,14.831194,0.043454982,0.0041074757,0.0032776012,0.0034833048,0.008680209,16.631937,16.927567,15.395787,0.0027278399,15.6484,0.0028483076,1.0,19.67396354675293,0.10712874,0.07882431,0.057169963,0.043350253,0.030735869,15.395787239074709,0.0027278398629277,0.0350084,0.000162873,-18.19482,-19.856363,-20.559881,-20.891708,-21.127567,0.04783687,0.010810707,0.010523435,0.010589307,0.013241834,1.9242425,0.7744659999999985,1,0,1,0
161,183.4385223388672,-0.8345629572868347,2.6762638,6.812838,18.550938,17.426842,17.012203,16.721579,16.46086,0.08413199,0.042131033,0.02924607,0.023715125,0.034521382,18.250198,18.599464,16.758791,0.005734359,17.054522,0.005655258,0.1535057,21.14529800415039,0.11096559,0.081647426,0.059217524,0.044902854,0.031836685,17.003555297851562,0.0046988781541585,0.0508146,7.57842e-05,-18.467491,-19.458364,-19.895678,-20.073187,-20.336826,0.08647836,0.043301597,0.030908488,0.025737304,0.035941094,2.6560905,0.4146390000000011,2,0,0,1
168,183.5471649169922,-0.8315708041191101,7.9272647,17.4762,16.98854,15.559669,15.120718,14.94712,14.818791,0.046940316,0.010396048,0.00420889,0.010186436,0.02555174,17.976675,18.443981,14.575299,0.0031756982,15.100437,0.0030693195,0.09862976,21.61178398132324,0.11130816,0.08189949,0.059400342,0.04504148,0.03193497,15.035791397094728,0.0026502623222768,0.0248642,0.000163245,-18.420393,-19.74105,-20.103333,-20.262857,-20.365843,0.05102351,0.014424903,0.0108496435,0.014274575,0.027438885,3.9708169,0.4389509999999994,2,0,0,1
25,184.12538668,-0.82067876,2.5668297,5.564732,18.67728,17.614328,17.048637,16.641626,16.559639,0.23540044,0.14312913,0.33003655,0.10823628,0.032478873,18.73575,18.64519,16.580832,0.0059604472,16.994198,0.0057640756,0.0,21.09107227089624,0.10766925,0.07922201,0.057458412,0.043568972,0.030890945,16.994197822690975,0.0057640755158935,0.0698928,9.47377e-05,-19.088284,-20.033237,-20.603565,-20.79761,-20.963469,0.23625511,0.14347829,0.3301884,0.10869739,0.033984054,3.42615,0.565691000000001,0,1,0,0
152,184.17762756347656,-0.7965140342712402,3.9662342,8.876622,19.176825,17.449127,16.568338,16.118103,15.893311,0.15902866,0.014087377,0.009786109,0.010085505,0.028970327,18.382425,18.503763,16.23008,0.00491883,16.634531,0.0049877726,0.65570056,21.555679321289062,0.11471017,0.08440265,0.061215844,0.04641812,0.032911025,16.353044509887695,0.0038474367465823,0.0718548,0.000150902,-18.787853,-20.382566,-21.13711,-21.524837,-21.716309,0.16029237,0.017275842,0.013991714,0.014202731,0.030647822,5.430193,0.880789,1,0,1,0
180,184.20460510253903,-0.7417948246002197,4.9301987,15.554992,17.946293,15.822299,14.890172,14.45373,14.207576,0.07462618,0.0060751345,0.0051324368,0.0052285683,0.009894747,16.717783,16.850033,14.816813,0.0023960841,15.266885,0.002603112,1.0,20.349943161010746,0.11704209,0.08611845,0.062460285,0.047361743,0.03358007,14.816813468933104,0.0023960841353982,0.0707884,0.000205267,-19.972904,-21.982122,-22.768715,-23.16644,-23.361649,0.077260256,0.011700738,0.011240192,0.011284411,0.014067911,6.658076,0.9321269999999995,1,0,1,0
